season,gw,fpl_id,name,pos,team,price,proj_pts
2023-24,3,468,Wood,FWD,NFO,5.0,0.844964359
2023-24,3,657,Rak-Sakyi,FWD,CRY,4.5,1.068561304
2023-24,3,466,Hwang U,FWD,NFO,4.5,0.640783337
2023-24,3,44,Duran,FWD,AVL,5.0,0.629816865
2023-24,3,641,Veliz,FWD,TOT,5.5,1.135343968
2023-24,3,287,Vinicius,FWD,FUL,4.9,0.816155127
2023-24,3,340,Woodrow,FWD,LUT,4.5,0.552717524
2023-24,3,76,Moore,FWD,BOU,4.9,1.235761333
2023-24,3,443,Dennis,FWD,NFO,4.9,0.68802047
2023-24,3,246,Calvert-Lewin,FWD,EVE,5.9,1.80361003
2023-24,4,424,Pope,GK,NEW,5.5,3.381381898
2023-24,4,352,Ederson,GK,MCI,5.6,3.857036303
2023-24,4,291,Alisson,GK,LIV,5.5,3.771781894
2023-24,4,520,Vicario,GK,TOT,5.0,3.87700703
2023-24,4,49,E Martinez,GK,AVL,5.0,3.084078236
2023-24,4,145,Sanchez,GK,CHE,4.5,4.046378217
2023-24,4,28,Turner,GK,NFO,4.0,2.471656146
2023-24,4,275,Leno,GK,FUL,4.5,2.781485075
2023-24,4,597,Andre Onana,GK,MUN,5.0,2.54051298
2023-24,4,101,Flekken,GK,BRE,4.5,3.721864575
2023-24,4,524,Areola,GK,WHU,4.1,3.706386844
2023-24,4,569,Sa,GK,WOL,5.0,3.627112773
2023-24,4,77,N Neto,GK,BOU,4.5,3.447926674
2023-24,4,263,Pickford,GK,EVE,4.5,3.640458948
2023-24,4,596,Trafford,GK,BUR,4.5,2.841030425
2023-24,4,17,Ramsdale,GK,ARS,5.0,2.461949959
2023-24,4,614,Kaminski,GK,LUT,4.5,2.835785647
2023-24,4,148,Steele,GK,BHA,4.5,0.305503908
2023-24,4,482,Foderingham,GK,SHU,4.5,3.151447723
2023-24,4,230,Johnstone,GK,CRY,4.5,4.114608976
2023-24,4,385,Henderson,GK,CRY,4.5,0.287996478
2023-24,4,113,Raya,GK,ARS,4.8,0.990149348
2023-24,4,152,Verbruggen,GK,BHA,4.4,2.573568799
2023-24,4,361,Ortega,GK,MCI,4.0,0.220786542
2023-24,4,53,Olsen,GK,AVL,4.0,0.047926211
2023-24,4,533,Fabianski,GK,WHU,4.4,0.259569963
2023-24,4,687,Petrovic,GK,CHE,4.5,0.132598992
2023-24,4,172,Muric,GK,BUR,4.4,0.134884124
2023-24,4,498,Forster,GK,TOT,4.0,0.067744456
2023-24,4,479,A Davies,GK,SHU,4.0,0.062358357
2023-24,4,448,Hennessey,GK,NFO,4.0,0.16936911
2023-24,4,409,Dubravka,GK,NEW,4.0,0.065505236
2023-24,4,546,Bentley,GK,WOL,4.0,0.064736732
2023-24,4,301,Kelleher,GK,LIV,4.0,0.067524291
2023-24,4,284,Rodak,GK,FUL,4.0,0.03383489
2023-24,4,266,Virginia,GK,EVE,4.0,0.066585637
2023-24,4,116,Strakosha,GK,BRE,4.0,0.069972685
2023-24,4,665,Krul,GK,LUT,4.5,0.250812783
2023-24,4,243,Whitworth,GK,CRY,4.0,0.0
2023-24,4,227,Guaita,GK,CRY,4.4,0.0
2023-24,4,335,Shea,GK,LUT,4.5,0.006050162
2023-24,4,88,Travers,GK,BOU,4.0,0.060223387
2023-24,4,290,Trent,DEF,LIV,7.9,4.94950574
2023-24,4,430,Trippier,DEF,NEW,6.5,3.447192676
2023-24,4,195,Chilwell,DEF,CHE,5.8,5.023393092
2023-24,4,307,Robertson,DEF,LIV,6.5,3.819896824
2023-24,4,427,Schar,DEF,NEW,5.0,2.739084783
2023-24,4,350,Dias,DEF,MCI,5.5,4.204038761
2023-24,4,405,Botman,DEF,NEW,4.5,2.149519587
2023-24,4,616,Gvardiol,DEF,MCI,5.1,4.160674236
2023-24,4,342,Ake,DEF,MCI,5.1,2.720810651
2023-24,4,29,White,DEF,ARS,5.5,3.109676557
2023-24,4,407,Burn,DEF,NEW,4.5,2.544250613
2023-24,4,20,Saliba,DEF,ARS,5.2,3.054585561
2023-24,4,31,Zinchenko,DEF,ARS,4.9,2.754917678
2023-24,4,519,Udogie,DEF,TOT,4.6,3.4968664
2023-24,4,313,van Dijk,DEF,LIV,6.0,0.0
2023-24,4,131,Estupinan,DEF,BHA,5.3,3.104058736
2023-24,4,506,Porro,DEF,TOT,4.9,3.018418451
2023-24,4,217,T Silva,DEF,CHE,5.0,4.209946059
2023-24,4,369,Walker,DEF,MCI,5.1,3.262264481
2023-24,4,36,Cash,DEF,AVL,4.6,2.16281697
2023-24,4,5,Gabriel,DEF,ARS,4.8,1.88240527
2023-24,4,584,Torres,DEF,AVL,4.5,2.011816501
2023-24,4,511,Romero,DEF,TOT,4.6,3.41396927
2023-24,4,197,Colwill,DEF,CHE,4.5,4.431546576
2023-24,4,220,J Andersen,DEF,CRY,4.6,4.105976641
2023-24,4,206,James,DEF,CHE,5.4,0.0
2023-24,4,103,Henry,DEF,BRE,4.6,3.784014278
2023-24,4,228,Guehi,DEF,CRY,4.5,3.897260831
2023-24,4,302,Konate,DEF,LIV,5.0,1.133676693
2023-24,4,112,Pinnock,DEF,BRE,4.5,4.270044932
2023-24,4,377,Dalot,DEF,MUN,4.9,2.270679412
2023-24,4,32,Moreno,DEF,AVL,5.0,0.789871982
2023-24,4,522,Aguerd,DEF,WHU,4.5,3.856108698
2023-24,4,191,Badiashile,DEF,CHE,4.4,0.0
2023-24,4,341,Akanji,DEF,MCI,5.1,2.940795789
2023-24,4,48,Konsa,DEF,AVL,4.5,1.833968361
2023-24,4,234,Mitchell,DEF,CRY,4.5,3.661273777
2023-24,4,401,Wan-Bissaka,DEF,MUN,4.6,2.076407383
2023-24,4,203,Gusto,DEF,CHE,4.1,4.065069549
2023-24,4,445,Felipe,DEF,NFO,4.4,0.0
2023-24,4,386,Lindelof,DEF,MUN,4.5,1.145199578
2023-24,4,553,Giles,DEF,LUT,4.5,3.473505982
2023-24,4,265,Tarkowski,DEF,EVE,4.5,3.543443133
2023-24,4,109,Mee,DEF,BRE,4.9,3.090304995
2023-24,4,129,Dunk,DEF,BHA,5.0,2.508235257
2023-24,4,639,van de Ven,DEF,TOT,4.5,2.82495148
2023-24,4,391,L Martinez,DEF,MUN,4.9,1.842157897
2023-24,4,242,Ward,DEF,CRY,4.5,3.349834002
2023-24,4,544,Zouma,DEF,WHU,4.5,3.664639635
2023-24,4,176,Roberts,DEF,BUR,4.5,2.849830657
2023-24,4,389,Malacia,DEF,MUN,4.4,0.0
2023-24,4,398,Shaw,DEF,MUN,5.4,0.0
2023-24,4,611,Disasi,DEF,CHE,5.1,3.91380067
2023-24,4,532,Emerson P,DEF,WHU,4.5,3.08747456
2023-24,4,318,Burke,DEF,LUT,4.0,1.629212268
2023-24,4,528,Coufal,DEF,WHU,4.5,3.202053299
2023-24,4,507,Perisic,DEF,TOT,4.9,1.215280677
2023-24,4,104,Hickey,DEF,BRE,4.5,3.136060363
2023-24,4,305,Matip,DEF,LIV,4.9,3.557767134
2023-24,4,563,Kilman,DEF,WOL,4.5,3.015571145
2023-24,4,551,Dawson,DEF,WOL,4.5,2.893712921
2023-24,4,497,Emerson R,DEF,TOT,4.5,1.37187154
2023-24,4,368,Stones,DEF,MCI,5.3,0.0
2023-24,4,572,Semedo,DEF,WOL,4.5,2.67467705
2023-24,4,160,Beyer,DEF,BUR,4.0,0.238712546
2023-24,4,575,Lockyer,DEF,LUT,4.4,3.162080913
2023-24,4,25,Tomiyasu,DEF,ARS,4.5,1.156095586
2023-24,4,387,Maguire,DEF,MUN,4.4,0.263070128
2023-24,4,41,Carlos,DEF,AVL,4.5,1.464870006
2023-24,4,602,Kabore,DEF,LUT,4.0,2.70720819
2023-24,4,153,Webster,DEF,BHA,4.4,2.592768829
2023-24,4,604,Aina,DEF,NFO,4.5,1.939869332
2023-24,4,679,Montiel,DEF,NFO,4.5,0.761846354
2023-24,4,358,Lewis,DEF,MCI,4.5,2.2107584
2023-24,4,10,Kiwior,DEF,ARS,4.4,0.580917691
2023-24,4,96,Collins,DEF,BRE,4.5,3.070781769
2023-24,4,262,Patterson,DEF,EVE,4.5,2.751467257
2023-24,4,633,Livramento,DEF,NEW,4.5,0.0
2023-24,4,316,Bell,DEF,LUT,4.0,2.902336855
2023-24,4,173,O'Shea,DEF,BUR,4.5,2.808788402
2023-24,4,90,Ajer,DEF,BRE,4.5,0.699679719
2023-24,4,245,Branthwaite,DEF,EVE,4.0,2.423581247
2023-24,4,595,Kerkez,DEF,BOU,4.5,2.049650993
2023-24,4,260,Mykolenko,DEF,EVE,4.4,0.563511583
2023-24,4,247,Coleman,DEF,EVE,4.4,0.0
2023-24,4,157,Al-Dakhil,DEF,BUR,4.0,1.757808093
2023-24,4,298,J Gomez,DEF,LIV,4.5,2.78205711
2023-24,4,467,Williams,DEF,NFO,4.5,0.168202012
2023-24,4,37,Chambers,DEF,AVL,4.0,0.536570445
2023-24,4,283,A Robinson,DEF,FUL,4.5,0.966968178
2023-24,4,436,Aurier,DEF,NFO,4.5,1.360623158
2023-24,4,271,Diop,DEF,FUL,4.5,1.026476835
2023-24,4,588,Young,DEF,EVE,4.5,2.814231856
2023-24,4,610,Bassey,DEF,FUL,4.5,0.408862269
2023-24,4,83,Senesi,DEF,BOU,4.4,1.643133712
2023-24,4,455,McKenna,DEF,NFO,4.5,0.321296662
2023-24,4,592,Larouci,DEF,SHU,4.5,0.866428877
2023-24,4,674,Delcroix,DEF,BUR,4.0,1.889156137
2023-24,4,70,Kelly,DEF,BOU,4.5,2.39025984
2023-24,4,496,Dier,DEF,TOT,4.4,0.104178508
2023-24,4,281,Ream,DEF,FUL,4.5,0.871091794
2023-24,4,471,Ahmedhodzic,DEF,SHU,4.5,3.331941811
2023-24,4,457,Niakhate,DEF,NFO,4.5,1.764686369
2023-24,4,178,Taylor,DEF,BUR,4.0,1.021256195
2023-24,4,606,Igor,DEF,BHA,4.4,0.297460195
2023-24,4,194,Chalobah,DEF,CHE,4.4,0.320346367
2023-24,4,321,Doughty,DEF,LUT,4.4,1.525225427
2023-24,4,576,J Robinson,DEF,SHU,4.5,3.177112367
2023-24,4,439,Boly,DEF,NFO,4.5,1.70215873
2023-24,4,473,Baldock,DEF,SHU,4.0,1.179228778
2023-24,4,688,Castagne,DEF,FUL,4.5,0.452004597
2023-24,4,167,Ekdal,DEF,BUR,4.0,1.717809014
2023-24,4,395,Varane,DEF,MUN,5.1,1.526306286
2023-24,4,643,Aarons,DEF,BOU,4.5,1.892094081
2023-24,4,476,Bogle,DEF,SHU,4.5,2.448802442
2023-24,4,182,Vitinho,DEF,BUR,4.5,1.15190799
2023-24,4,577,Ogbonna,DEF,WHU,4.5,0.424452353
2023-24,4,89,Zabarnyi,DEF,BOU,4.5,2.017967292
2023-24,4,480,Egan,DEF,SHU,4.5,3.313543873
2023-24,4,252,Godfrey,DEF,EVE,4.4,0.928793853
2023-24,4,545,Ait-Nouri,DEF,WOL,4.5,1.65435203
2023-24,4,285,Tete,DEF,FUL,4.5,0.871462642
2023-24,4,84,Smith,DEF,BOU,4.4,0.0
2023-24,4,495,B Davies,DEF,TOT,4.5,0.594476157
2023-24,4,419,Lascelles,DEF,NEW,4.0,0.255428954
2023-24,4,548,H Bueno,DEF,WOL,4.5,1.576595285
2023-24,4,198,Cucurella,DEF,MUN,4.9,0.0
2023-24,4,417,Krafth,DEF,NEW,4.4,0.0
2023-24,4,598,Doherty,DEF,WOL,4.4,0.719523543
2023-24,4,75,Mepham,DEF,BOU,4.4,0.675756495
2023-24,4,537,Kehrer,DEF,WHU,4.4,1.415404877
2023-24,4,469,Worrall,DEF,NFO,4.5,1.540360788
2023-24,4,573,Toti,DEF,WOL,4.4,0.615576603
2023-24,4,51,Mings,DEF,AVL,4.3,0.0
2023-24,4,484,Lowe,DEF,SHU,4.5,0.0
2023-24,4,585,Timber,DEF,ARS,4.8,0.0
2023-24,4,238,C Richards,DEF,CRY,4.0,1.058289393
2023-24,4,257,Keane,DEF,EVE,4.5,1.386037949
2023-24,4,530,Cresswell,DEF,WHU,4.4,0.776625264
2023-24,4,330,Osho,DEF,LUT,4.5,0.0
2023-24,4,508,Reguilon,DEF,TOT,4.4,0.115234435
2023-24,4,222,Clyne,DEF,CRY,4.4,0.619571468
2023-24,4,676,Mavropanos,DEF,WHU,4.5,0.0
2023-24,4,204,Hall,DEF,NEW,4.5,0.5927807
2023-24,4,27,Trusty,DEF,SHU,4.0,0.972503833
2023-24,4,474,Basham,DEF,SHU,4.0,0.843087595
2023-24,4,428,Targett,DEF,NEW,4.4,1.119557783
2023-24,4,311,Tsimikas,DEF,LIV,4.4,0.756132549
2023-24,4,10019,N Ferguson,DEF,CRY,3.5,0.387872128
2023-24,4,68,Fredericks,DEF,BOU,4.4,0.0
2023-24,4,277,Mbabu,DEF,FUL,4.0,0.218243542
2023-24,4,315,M Andersen,DEF,LUT,4.0,1.568025112
2023-24,4,560,Jonny,DEF,WOL,4.4,0.358260134
2023-24,4,536,Ben Johnson,DEF,WHU,4.4,0.69671308
2023-24,4,114,Roerslev,DEF,BRE,4.5,0.761530201
2023-24,4,23,Tavares,DEF,NFO,4.0,0.949742422
2023-24,4,151,Veltman,DEF,BHA,4.4,1.783318739
2023-24,4,308,Salah,MID,LIV,12.5,6.197209373
2023-24,4,373,Fernandes,MID,MUN,8.5,4.376599149
2023-24,4,516,Son,MID,TOT,9.0,5.039011311
2023-24,4,396,Rashford,MID,MUN,9.0,3.801937633
2023-24,4,108,Mbeumo,MID,BRE,6.8,5.560343088
2023-24,4,19,Saka,MID,ARS,8.7,4.480450584
2023-24,4,504,Maddison,MID,TOT,7.7,4.778224294
2023-24,4,14,Odegaard,MID,ARS,8.5,4.483369311
2023-24,4,216,Sterling,MID,CHE,7.2,5.138319578
2023-24,4,12,Martinelli,MID,ARS,8.0,3.977026181
2023-24,4,226,Eze,MID,CRY,6.4,4.94009867
2023-24,4,353,Foden,MID,MCI,7.6,4.479047525
2023-24,4,354,Grealish,MID,MCI,7.4,4.743890157
2023-24,4,599,Diaby,MID,AVL,6.6,3.330344657
2023-24,4,143,Mitoma,MID,BHA,6.6,4.150974012
2023-24,4,303,Diaz,MID,LIV,7.7,3.30611396
2023-24,4,447,Gibbs-White,MID,NFO,5.9,3.633482278
2023-24,4,526,Bowen,MID,WHU,7.0,4.596336721
2023-24,4,140,March,MID,BHA,6.6,3.672381928
2023-24,4,134,Gross,MID,BHA,6.4,3.625624202
2023-24,4,267,Pereira,MID,FUL,5.5,2.49346468
2023-24,4,294,Jota,MID,LIV,8.0,3.005054465
2023-24,4,6,Havertz,MID,ARS,7.3,3.458039266
2023-24,4,509,Richarlison,MID,TOT,6.9,3.2207625
2023-24,4,236,Olise,MID,CRY,5.9,0.0
2023-24,4,402,Almiron,MID,NEW,6.4,2.800547332
2023-24,4,344,B Silva,MID,MCI,6.4,3.85971216
2023-24,4,199,Fernandez,MID,CHE,5.0,4.149159541
2023-24,4,304,Mac Allister,MID,LIV,6.0,3.738488157
2023-24,4,539,Paqueta,MID,WHU,6.0,2.476135314
2023-24,4,501,Kulusevski,MID,TOT,7.0,3.323151922
2023-24,4,365,Rodri,MID,MCI,5.7,4.062040537
2023-24,4,372,Antony,MID,MUN,6.9,2.490674563
2023-24,4,309,Szoboszlai,MID,LIV,7.0,2.682849849
2023-24,4,601,Danjuma,MID,EVE,5.5,3.553694358
2023-24,4,416,Joelinton,MID,NEW,5.9,2.958618192
2023-24,4,43,Luiz,MID,AVL,5.4,2.851815119
2023-24,4,406,Guimaraes,MID,NEW,5.9,3.163492045
2023-24,4,259,McNeil,MID,EVE,5.4,0.0
2023-24,4,376,Casemiro,MID,MUN,5.4,2.847042426
2023-24,4,591,Willian,MID,FUL,5.4,2.085283711
2023-24,4,63,Billing,MID,BOU,5.4,3.26166399
2023-24,4,429,Tonali,MID,NEW,5.5,2.936868333
2023-24,4,567,P Neto,MID,WOL,5.5,3.01434216
2023-24,4,570,Sarabia,MID,WOL,5.0,3.083759028
2023-24,4,221,Ayew,MID,CRY,5.5,3.288126636
2023-24,4,525,Benrahma,MID,WHU,5.9,2.975300664
2023-24,4,249,A Doucoure,MID,EVE,5.5,3.308770309
2023-24,4,630,Barkley,MID,LUT,5.0,3.548806661
2023-24,4,475,Berge,MID,BUR,4.9,3.031865012
2023-24,4,209,Mount,MID,MUN,6.8,0.0
2023-24,4,34,Bailey,MID,AVL,5.5,2.733724287
2023-24,4,106,Jensen,MID,BRE,5.4,3.487177888
2023-24,4,412,Gordon,MID,NEW,5.5,2.542435773
2023-24,4,379,Eriksen,MID,MUN,5.9,2.916803138
2023-24,4,256,Iwobi,MID,EVE,5.4,1.873552291
2023-24,4,689,Kudus,MID,WHU,6.5,2.669886785
2023-24,4,115,Schade,MID,BRE,5.4,2.923095586
2023-24,4,202,Gallagher,MID,CHE,5.5,3.386705109
2023-24,4,229,Hughes,MID,CRY,4.9,0.0
2023-24,4,280,Palhinha,MID,FUL,5.0,1.949963525
2023-24,4,608,Bruun Larsen,MID,BUR,5.0,0.096237937
2023-24,4,663,Hamer,MID,SHU,5.0,3.560101092
2023-24,4,540,Rice,MID,ARS,5.4,2.917960801
2023-24,4,432,Willock,MID,NEW,5.4,0.0
2023-24,4,664,Ward-Prowse,MID,WHU,6.0,3.210806941
2023-24,4,668,Endo,MID,LIV,5.5,2.948828121
2023-24,4,603,Barnes,MID,NEW,6.5,2.204144601
2023-24,4,72,Kluivert,MID,BOU,4.9,2.879221104
2023-24,4,397,Sancho,MID,MUN,6.9,2.568189692
2023-24,4,557,Hwang H,MID,WOL,5.5,2.477426519
2023-24,4,356,Kovacic,MID,MCI,5.0,3.006627755
2023-24,4,125,Buonanotte,MID,BHA,4.9,0.323593648
2023-24,4,672,Zaniolo,MID,AVL,5.5,0.851593171
2023-24,4,240,Schlupp,MID,CRY,5.0,3.026269058
2023-24,4,184,Zaroury,MID,BUR,4.9,0.0
2023-24,4,678,Doku,MID,MCI,6.5,1.838081049
2023-24,4,586,Chong,MID,LUT,5.0,2.319252015
2023-24,4,38,Coutinho,MID,AVL,5.9,0.168012512
2023-24,4,442,Danilo,MID,NFO,5.4,2.495398307
2023-24,4,110,Norgaard,MID,BRE,5.5,3.128648596
2023-24,4,165,Cullen,MID,BUR,5.0,2.451330238
2023-24,4,105,Janelt,MID,BRE,5.5,3.189237343
2023-24,4,210,Mudryk,MID,CHE,6.4,1.052933431
2023-24,4,196,Chukwuemeka,MID,CHE,4.4,0.0
2023-24,4,130,Enciso,MID,BHA,5.3,0.0
2023-24,4,223,C Doucoure,MID,CRY,5.0,2.81492761
2023-24,4,126,Caicedo,MID,CHE,4.9,2.790416695
2023-24,4,488,Norwood,MID,SHU,5.0,3.083947835
2023-24,4,50,McGinn,MID,AVL,5.5,2.699562757
2023-24,4,542,Soucek,MID,WHU,5.0,2.364806129
2023-24,4,15,Partey,MID,ARS,4.9,2.172088002
2023-24,4,231,Lerma,MID,CRY,4.9,3.10827784
2023-24,4,600,Redmond,MID,BUR,4.9,0.361434883
2023-24,4,98,Damsgaard,MID,BRE,4.9,1.430431225
2023-24,4,92,Baptiste,MID,BRE,4.5,0.0
2023-24,4,450,Brennan Johnson,MID,NFO,5.9,1.727403681
2023-24,4,26,Trossard,MID,ARS,6.7,1.815384814
2023-24,4,208,Madueke,MID,CHE,5.4,2.859025054
2023-24,4,205,Hudson-Odoi,MID,NFO,4.9,1.736361519
2023-24,4,493,Bissouma,MID,TOT,5.0,2.316954129
2023-24,4,675,A Ramsey,MID,BUR,5.0,0.913239794
2023-24,4,565,Lemina,MID,WOL,5.0,2.408491229
2023-24,4,513,Sarr,MID,TOT,4.5,2.192953626
2023-24,4,159,Benson,MID,BUR,5.4,1.92321669
2023-24,4,446,Freuler,MID,NFO,4.9,0.164717553
2023-24,4,288,H Wilson,MID,FUL,5.4,2.092220393
2023-24,4,128,Dahoud,MID,BHA,4.9,1.857201464
2023-24,4,378,Elanga,MID,NFO,5.0,1.653712016
2023-24,4,55,J Ramsey,MID,AVL,5.9,0.209907194
2023-24,4,65,Christie,MID,BOU,5.0,2.206429584
2023-24,4,81,Rothwell,MID,BOU,5.0,1.310893955
2023-24,4,613,Ugochukwu,MID,CHE,4.5,0.802610796
2023-24,4,52,Nakamba,MID,LUT,4.5,2.634117386
2023-24,4,605,Koleosho,MID,BUR,5.0,2.359824991
2023-24,4,666,T Davies,MID,SHU,5.0,2.69232606
2023-24,4,170,Gudmundsson,MID,BUR,4.9,1.032791464
2023-24,4,142,Milner,MID,BHA,5.0,1.917865516
2023-24,4,566,Nunes,MID,MCI,5.0,1.342551483
2023-24,4,250,Garner,MID,EVE,5.0,2.507577258
2023-24,4,300,Jones,MID,LIV,4.9,0.0
2023-24,4,276,Lukic,MID,FUL,4.5,1.509750598
2023-24,4,47,Kamara,MID,AVL,5.0,2.159596551
2023-24,4,161,Brownhill,MID,BUR,4.9,2.818059775
2023-24,4,470,Yates,MID,NFO,4.9,2.062220239
2023-24,4,86,Tavernier,MID,BOU,5.4,0.0
2023-24,4,503,Lo Celso,MID,TOT,4.9,1.775410541
2023-24,4,382,Garnacho,MID,MUN,4.9,1.245512423
2023-24,4,392,McTominay,MID,MUN,4.9,0.819590177
2023-24,4,661,Harrison,MID,EVE,5.5,0.0
2023-24,4,99,Dasilva,MID,BRE,4.9,0.0
2023-24,4,423,Murphy,MID,NEW,4.9,0.555729561
2023-24,4,421,S Longstaff,MID,NEW,4.9,0.687814571
2023-24,4,642,E Alvarez,MID,WHU,5.0,2.376582401
2023-24,4,107,Lewis-Potter,MID,BRE,4.9,1.782717348
2023-24,4,453,Mangala,MID,NFO,5.0,2.056743659
2023-24,4,270,Reid,MID,FUL,5.5,1.891281598
2023-24,4,351,Doyle,MID,WOL,4.4,0.003474814
2023-24,4,254,Gueye,MID,EVE,4.9,2.24231507
2023-24,4,660,Odobert,MID,BUR,5.0,0.003556608
2023-24,4,492,Bentancur,MID,TOT,5.5,0.0
2023-24,4,489,Osborn,MID,SHU,4.9,2.104022829
2023-24,4,583,Solomon,MID,TOT,5.4,1.068940053
2023-24,4,559,Gomes,MID,WOL,5.0,2.196719682
2023-24,4,282,Reed,MID,FUL,4.9,1.795918934
2023-24,4,58,Tielemans,MID,AVL,5.9,1.271754377
2023-24,4,662,A Traore,MID,FUL,5.0,1.746640587
2023-24,4,582,Mpanzu,MID,LUT,4.9,2.256368184
2023-24,4,21,Lokonga,MID,ARS,4.9,0.003320098
2023-24,4,295,Elliott,MID,LIV,4.9,1.559669115
2023-24,4,364,Phillips,MID,MCI,4.9,0.165528402
2023-24,4,66,Cook,MID,BOU,5.0,2.124648234
2023-24,4,534,Fornals,MID,WHU,4.9,1.311450207
2023-24,4,268,Cairney,MID,FUL,5.0,0.442594393
2023-24,4,481,Fleck,MID,SHU,4.9,0.0
2023-24,4,644,Scott,MID,BOU,5.0,0.0
2023-24,4,673,Adams,MID,BOU,5.0,0.0
2023-24,4,35,Buendia,MID,AVL,5.8,0.0
2023-24,4,349,De Bruyne,MID,MCI,10.3,0.0
2023-24,4,133,Gilmour,MID,BHA,5.0,2.100935685
2023-24,4,9,Jorginho,MID,ARS,5.4,0.581423553
2023-24,4,403,Anderson,MID,NEW,4.4,1.000411427
2023-24,4,458,O'Brien,MID,NFO,4.9,0.074662472
2023-24,4,292,Bajcetic,MID,LIV,4.9,0.253873313
2023-24,4,310,Thiago,MID,LIV,4.9,0.636228376
2023-24,4,62,Anthony,MID,BOU,4.9,1.492083564
2023-24,4,499,Hojbjerg,MID,TOT,5.4,1.076524834
2023-24,4,87,H Traore,MID,BOU,4.9,2.178631538
2023-24,4,624,Dobbin,MID,EVE,4.5,0.732592374
2023-24,4,78,Ouattara,MID,BOU,4.9,0.0
2023-24,4,253,Gray,MID,EVE,5.3,0.0
2023-24,4,587,Slimane,MID,SHU,4.9,0.0
2023-24,4,261,Amadou Onana,MID,EVE,4.9,2.360308019
2023-24,4,320,Clark,MID,LUT,4.9,0.151813896
2023-24,4,527,Cornet,MID,WHU,5.4,0.790630246
2023-24,4,568,Podence,MID,WOL,5.4,0.904799819
2023-24,4,400,van de Beek,MID,MUN,4.9,1.036887734
2023-24,4,451,Kouyate,MID,NFO,4.9,0.692051309
2023-24,4,4,Vieira,MID,ARS,5.4,0.941149662
2023-24,4,319,Campbell,MID,LUT,4.9,1.066144212
2023-24,4,515,Skipp,MID,TOT,4.9,0.749432957
2023-24,4,638,Souza,MID,SHU,5.0,2.384975133
2023-24,4,111,Onyeka,MID,BRE,4.9,1.080944581
2023-24,4,163,Cork,MID,BUR,4.9,0.746230094
2023-24,4,64,Brooks,MID,BOU,4.9,1.924784867
2023-24,4,609,Maatsen,MID,CHE,5.3,1.966946372
2023-24,4,22,Smith Rowe,MID,ARS,5.4,0.879713658
2023-24,4,138,Lallana,MID,BHA,4.9,1.227253208
2023-24,4,322,Freeman,MID,LUT,4.9,0.371037461
2023-24,4,40,Dendoncker,MID,AVL,4.9,0.444319564
2023-24,4,362,Palmer,MID,CHE,5.0,0.212494839
2023-24,4,574,Boubacar Traore,MID,WOL,4.4,1.417772029
2023-24,4,667,Lavia,MID,CHE,5.0,0.0
2023-24,4,219,Ahamada,MID,CRY,4.4,1.186312793
2023-24,4,690,Baleba,MID,BHA,4.5,0.0
2023-24,4,355,Haaland,FWD,MCI,14.0,8.19245153
2023-24,4,60,Watkins,FWD,AVL,8.0,3.919418503
2023-24,4,415,Isak,FWD,NEW,7.7,3.798903037
2023-24,4,211,Jackson,FWD,CHE,7.1,4.486925707
2023-24,4,8,Jesus,FWD,ARS,7.9,4.68321113
2023-24,4,343,J Alvarez,FWD,MCI,6.6,4.120895424
2023-24,4,437,Awoniyi,FWD,NFO,6.5,3.708152428
2023-24,4,85,Solanke,FWD,BOU,6.5,3.813499824
2023-24,4,293,Nunez,FWD,LIV,7.3,3.155841571
2023-24,4,119,Wissa,FWD,BRE,6.2,4.087164655
2023-24,4,246,Calvert-Lewin,FWD,EVE,5.8,0.0
2023-24,4,326,Morris,FWD,LUT,5.5,3.654416794
2023-24,4,297,Gakpo,FWD,LIV,7.4,3.127740809
2023-24,4,558,Jimenez,FWD,FUL,5.4,2.588448884
2023-24,4,590,Cunha,FWD,WOL,5.5,2.967522215
2023-24,4,433,C Wilson,FWD,NEW,7.9,2.918903566
2023-24,4,617,Hojlund,FWD,MUN,7.0,0.0
2023-24,4,523,Antonio,FWD,WHU,6.0,3.115252076
2023-24,4,225,Edouard,FWD,CRY,5.5,3.394018825
2023-24,4,135,Pedro,FWD,BHA,5.5,2.510095484
2023-24,4,33,Archer,FWD,SHU,4.5,2.711937047
2023-24,4,154,Welbeck,FWD,BHA,5.9,3.026097051
2023-24,4,691,Beto,FWD,EVE,6.0,2.520735286
2023-24,4,168,Foster,FWD,BUR,5.0,2.660659826
2023-24,4,314,Adebayo,FWD,LUT,4.9,2.913013385
2023-24,4,132,E Ferguson,FWD,BHA,5.9,2.668257545
2023-24,4,594,Amdouni,FWD,BUR,5.5,3.432136887
2023-24,4,485,McBurnie,FWD,SHU,5.4,2.947629568
2023-24,4,593,Benie Traore,FWD,SHU,5.5,4.180609607
2023-24,4,390,Martial,FWD,MUN,6.5,1.652496364
2023-24,4,13,Nketiah,FWD,ARS,5.6,1.34539067
2023-24,4,552,F Silva,FWD,WOL,5.5,1.965026559
2023-24,4,535,Ings,FWD,WHU,5.9,2.359614855
2023-24,4,174,Obafemi,FWD,BUR,4.9,0.0
2023-24,4,82,Semenyo,FWD,BOU,4.5,1.724692281
2023-24,4,490,Osula,FWD,SHU,4.5,0.573861984
2023-24,4,483,Jebbison,FWD,SHU,4.9,0.0
2023-24,4,466,Hwang U,FWD,NFO,4.4,0.319732883
