season,gw,fpl_id,name,pos,team,price,proj_pts
2022-23,28,647,Payne,MID,SOU,4.5,0.003175518
2022-23,28,607,M Smith,MID,ARS,4.4,0.0032948
2022-23,28,648,Finnigan,MID,SOU,4.5,0.003151848
2022-23,28,584,B Clark,MID,LIV,4.5,0.0
2022-23,28,565,A Gray,MID,LEE,4.5,0.02031209
2022-23,28,163,W Hughes,MID,CRY,4.8,0.77344126
2022-23,28,344,Elanga,MID,MUN,4.7,0.0
2022-23,28,665,Doak,MID,LIV,4.5,0.0
2022-23,28,164,Riedewald,MID,CRY,4.3,0.135626534
2022-23,28,347,Pellistri,MID,MUN,4.3,0.0
2022-23,28,667,Sekularac,MID,FUL,4.5,0.0
2022-23,28,274,Milner,MID,LIV,4.4,0.0
2022-23,28,247,Gyabi,MID,LEE,4.2,0.073152812
2022-23,28,69,Christie,MID,BOU,5.3,0.844525979
2022-23,28,325,Kalvin Phillips,MID,MCI,4.8,0.0
2022-23,28,431,Lucas Moura,MID,TOT,5.8,0.736813017
2022-23,28,179,Townsend,MID,EVE,5.4,0.156130976
2022-23,28,58,Stanislas,MID,BOU,4.8,0.288127432
2022-23,28,620,Arthur,MID,LIV,4.8,0.0
2022-23,28,94,Baptiste,MID,BRE,4.5,0.731982888
2022-23,28,278,Chamberlain,MID,LIV,4.9,0.0
2022-23,28,479,Dendoncker,MID,AVL,4.7,1.206746668
2022-23,28,643,Mainoo,MID,MUN,4.5,0.0
2022-23,28,536,Mangala,MID,NFO,4.9,1.091245488
2022-23,28,134,Kante,MID,CHE,4.8,1.169953549
2022-23,28,692,Orsic,MID,SOU,5.2,1.400795778
2022-23,28,231,D James,MID,FUL,6.0,0.0
2022-23,28,296,Carvalho,MID,LIV,5.1,0.0
2022-23,28,87,Ghoddos,MID,BRE,4.8,0.409941515
2022-23,28,365,Murphy,MID,NEW,4.1,1.88205312
2022-23,28,450,P Sarr,MID,TOT,4.2,1.744288015
2022-23,28,509,Downes,MID,WHU,4.2,0.0
2022-23,28,359,R Fraser,MID,NEW,5.2,1.145573588
2022-23,28,512,Aribo,MID,SOU,5.1,0.797791085
2022-23,28,12,Smith Rowe,MID,ARS,5.6,1.462032401
2022-23,28,583,Kouyate,MID,NFO,4.4,1.172881147
2022-23,28,224,Forshaw,MID,LEE,4.4,0.850824406
2022-23,28,703,Danilo,MID,NFO,4.5,1.226728209
2022-23,28,624,Edozie,MID,SOU,4.7,1.277427582
2022-23,28,190,T Davies,MID,EVE,4.9,1.143255104
2022-23,28,200,Cairney,MID,FUL,4.7,0.0
2022-23,28,18,Lokonga,MID,CRY,4.3,0.0
2022-23,28,318,Haaland,FWD,MCI,12.2,0.0
2022-23,28,427,Kane,FWD,TOT,11.7,5.349096967
2022-23,28,40,Watkins,FWD,AVL,7.3,4.320139115
2022-23,28,66,Solanke,FWD,BOU,5.5,3.584746206
2022-23,28,145,Havertz,FWD,CHE,7.5,3.976017808
2022-23,28,297,Nunez,FWD,LIV,8.8,0.0
2022-23,28,594,Isak,FWD,NEW,6.6,3.458405903
2022-23,28,690,Felix,FWD,CHE,7.6,3.562381425
2022-23,28,356,C Wilson,FWD,NEW,6.9,3.683257887
2022-23,28,95,Mbeumo,FWD,BRE,5.9,3.696280279
2022-23,28,28,Jesus,FWD,ARS,7.9,2.827906813
2022-23,28,210,Mitrovic,FWD,FUL,6.7,0.0
2022-23,28,262,Iheanacho,FWD,LEI,6.2,2.934125009
2022-23,28,227,Bamford,FWD,LEE,7.2,2.749991015
2022-23,28,394,Brennan Johnson,FWD,NFO,5.7,0.43239239
2022-23,28,345,Martial,FWD,MUN,6.3,0.0
2022-23,28,80,Toney,FWD,BRE,7.8,4.974676339
2022-23,28,103,Welbeck,FWD,BHA,6.5,0.0
2022-23,28,191,Calvert-Lewin,FWD,EVE,7.9,1.862174673
2022-23,28,701,Weghorst,FWD,MUN,5.7,0.0
2022-23,28,411,C Adams,FWD,SOU,6.1,2.321133863
2022-23,28,682,Cunha,FWD,WOL,5.5,2.911595709
2022-23,28,271,Daka,FWD,LEI,5.6,0.847827954
2022-23,28,30,Ings,FWD,WHU,6.4,0.0
2022-23,28,596,E Ferguson,FWD,BHA,4.6,0.0
2022-23,28,585,E Dennis,FWD,NFO,5.6,2.149500047
2022-23,28,255,Vardy,FWD,LEI,9.1,2.062552554
2022-23,28,288,Jota,FWD,LIV,8.8,0.0
2022-23,28,529,Scamacca,FWD,WHU,6.6,0.0
2022-23,28,700,Rutter,FWD,LEE,5.3,0.89295537
2022-23,28,319,Alvarez,FWD,MCI,6.0,0.0
2022-23,28,454,Richarlison,FWD,TOT,8.4,2.060110888
2022-23,28,476,Jimenez,FWD,WOL,6.7,2.012222069
2022-23,28,619,Gnonto,FWD,LEE,5.0,2.229310685
2022-23,28,166,Edouard,FWD,CRY,5.0,1.761508647
2022-23,28,123,Undav,FWD,BHA,5.0,0.0
2022-23,28,714,Semenyo,FWD,BOU,5.0,2.167084766
2022-23,28,397,Awoniyi,FWD,NFO,5.6,3.2800498
2022-23,28,279,Firmino,FWD,LIV,8.0,0.0
2022-23,28,458,Antonio,FWD,WHU,7.0,0.0
2022-23,28,732,Onuachu,FWD,SOU,5.5,2.244901412
2022-23,28,168,Mateta,FWD,CRY,5.1,1.708042779
2022-23,28,408,A Armstrong,FWD,SOU,5.4,0.531664057
2022-23,28,528,Mara,FWD,SOU,5.3,0.232861093
2022-23,28,617,Aubameyang,FWD,CHE,8.4,0.080168056
2022-23,28,686,Simms,FWD,EVE,4.5,0.28265949
2022-23,28,659,Mateo,FWD,LEE,4.5,0.074277276
2022-23,28,125,Enciso,FWD,BHA,4.6,0.0
2022-23,28,591,Ablade,FWD,FUL,4.5,0.0
2022-23,28,711,Duran,FWD,AVL,5.5,1.262925832
2022-23,28,150,Broja,FWD,CHE,5.2,0.0
2022-23,28,669,Mubama,FWD,WHU,4.5,0.0
2022-23,28,657,N Fraser,FWD,WOL,4.5,0.003185155
2022-23,28,671,Morgan,FWD,SOU,4.5,0.003439587
2022-23,28,447,Scarlett,FWD,TOT,4.5,0.003440794
2022-23,28,706,Pollock,FWD,BOU,4.5,0.003607893
2022-23,28,697,Sadi,FWD,BOU,4.5,0.00359682
2022-23,28,695,Adu-Adjei,FWD,BOU,4.5,0.003575583
2022-23,28,663,Perkins,FWD,LEE,4.5,0.003340971
2022-23,28,666,D Taylor,FWD,NFO,4.5,0.003210551
2022-23,28,110,Maupay,FWD,EVE,5.9,1.891535493
2022-23,28,391,Surridge,FWD,NFO,4.7,1.072026862
2022-23,28,625,Costa,FWD,WOL,5.4,0.0
2022-23,28,684,D Fofana,FWD,CHE,5.0,0.497712043
2022-23,28,62,Kieffer Moore,FWD,BOU,5.1,1.161565835
2022-23,28,618,Vinicius,FWD,FUL,5.4,0.0
2022-23,28,11,Nketiah,FWD,ARS,6.7,0.0
2022-23,28,237,S Greenwood,FWD,LEE,4.1,0.895975474
2022-23,28,354,Wood,FWD,NFO,5.6,0.0
2022-23,3,281,Alisson,GK,LIV,5.5,3.616065396
2022-23,3,307,Ederson,GK,MCI,5.5,3.934331962
2022-23,3,15,Ramsdale,GK,ARS,5.0,4.466054355
2022-23,3,81,Raya,GK,BRE,4.5,3.905615122
2022-23,3,147,E Mendy,GK,CHE,5.0,3.958977627
2022-23,3,425,Lloris,GK,TOT,5.5,4.438426052
2022-23,3,113,R Sanchez,GK,BHA,4.5,3.524876209
2022-23,3,182,Pickford,GK,EVE,4.5,4.480263946
2022-23,3,31,E Martinez,GK,AVL,5.0,3.949306822
2022-23,3,238,Meslier,GK,LEE,4.5,2.944463468
2022-23,3,376,Pope,GK,NEW,5.0,2.416673968
2022-23,3,455,Fabianski,GK,WHU,5.0,3.551799969
2022-23,3,152,Guaita,GK,CRY,4.5,3.641756788
2022-23,3,327,de Gea,GK,MUN,4.9,2.537838519
2022-23,3,478,Sa,GK,WOL,5.0,2.747428222
2022-23,3,398,D Henderson,GK,NFO,4.5,3.790648491
2022-23,3,574,N Neto,GK,BOU,4.5,2.75452005
2022-23,3,254,D Ward,GK,LEI,4.0,3.035594183
2022-23,3,422,Bazunu,GK,SOU,4.5,2.621159439
2022-23,3,2,Leno,GK,FUL,4.5,0.994240009
2022-23,3,213,Rodak,GK,FUL,4.5,2.612692509
2022-23,3,355,Dubravka,GK,NEW,4.4,0.375385782
2022-23,3,548,Iversen,GK,LEI,4.0,0.582562014
2022-23,3,175,Johnstone,GK,CRY,4.5,0.362217546
2022-23,3,473,Areola,GK,WHU,4.5,0.325299167
2022-23,3,72,Travers,GK,BOU,4.5,0.272002762
2022-23,3,401,McCarthy,GK,SOU,4.5,0.263924055
2022-23,3,324,Ortega,GK,MCI,4.0,0.130300061
2022-23,3,133,Kepa,GK,CHE,4.5,0.133515097
2022-23,3,289,Kelleher,GK,LIV,4.0,0.09138485
2022-23,3,24,Turner,GK,ARS,4.0,0.11170143
2022-23,3,517,Strakosha,GK,BRE,4.5,0.115762648
2022-23,3,426,Forster,GK,TOT,4.0,0.088733955
2022-23,3,102,Steele,GK,BHA,4.0,0.066906986
2022-23,3,176,Begovic,GK,EVE,4.0,0.101109184
2022-23,3,35,Olsen,GK,AVL,4.0,0.073027412
2022-23,3,348,Heaton,GK,MUN,4.0,0.052291811
2022-23,3,236,Klaesson,GK,LEE,4.0,0.054451328
2022-23,3,492,Sarkic,GK,WOL,4.0,0.051787139
2022-23,3,518,Hennessey,GK,NFO,4.0,0.068336528
2022-23,3,502,Carson,GK,MCI,4.0,0.00808568
2022-23,3,497,Adrian,GK,LIV,4.0,0.00705022
2022-23,3,451,Austin,GK,TOT,4.0,0.008692912
2022-23,3,162,Butland,GK,CRY,4.5,0.007981265
2022-23,3,571,Randolph,GK,WHU,4.0,0.007429224
2022-23,3,207,Gazzaniga,GK,FUL,4.0,0.007604955
2022-23,3,77,W Dennis,GK,BOU,4.0,0.00620846
2022-23,3,578,Robles,GK,LEE,4.0,0.005366305
2022-23,3,421,Lis,GK,SOU,4.0,0.006011042
2022-23,3,353,Darlow,GK,NEW,4.0,0.000542141
2022-23,3,424,Caballero,GK,SOU,4.0,0.000541952
2022-23,3,581,Smithies,GK,LEI,4.0,0.003819457
2022-23,3,557,Jackson Smith,GK,WOL,4.0,0.003223569
2022-23,3,285,Trent,DEF,LIV,7.5,4.622115291
2022-23,3,306,Cancelo,DEF,MCI,7.1,4.516556851
2022-23,3,284,Robertson,DEF,LIV,7.0,3.711773747
2022-23,3,280,van Dijk,DEF,LIV,6.5,3.445468053
2022-23,3,146,R James,DEF,CHE,6.1,4.174691794
2022-23,3,312,Dias,DEF,MCI,6.0,3.551110698
2022-23,3,299,Walker,DEF,MCI,5.1,3.434044202
2022-23,3,16,Gabriel,DEF,ARS,5.0,3.771296114
2022-23,3,520,Koulibaly,DEF,CHE,5.5,3.427477681
2022-23,3,112,Cucurella,DEF,CHE,5.0,3.517883394
2022-23,3,128,T Silva,DEF,CHE,5.5,3.409665033
2022-23,3,106,Dunk,DEF,BHA,4.5,3.10336387
2022-23,3,457,Cresswell,DEF,WHU,5.0,3.951068973
2022-23,3,448,Perisic,DEF,TOT,5.4,3.792010703
2022-23,3,313,Zinchenko,DEF,ARS,5.2,3.383768698
2022-23,3,78,Jansson,DEF,BRE,4.5,3.313362752
2022-23,3,33,Digne,DEF,AVL,4.9,3.496282163
2022-23,3,109,Veltman,DEF,BHA,4.5,2.914610021
2022-23,3,430,Dier,DEF,TOT,5.0,4.048179586
2022-23,3,139,Chilwell,DEF,CHE,6.0,2.26535427
2022-23,3,108,Webster,DEF,BHA,4.5,2.872201786
2022-23,3,165,Andersen,DEF,CRY,4.5,3.727245817
2022-23,3,276,Matip,DEF,LIV,5.9,0.186223986
2022-23,3,10,B White,DEF,ARS,4.5,3.053783906
2022-23,3,432,Ben T Davies,DEF,TOT,5.0,4.097551977
2022-23,3,526,Mee,DEF,BRE,4.5,3.2010566
2022-23,3,308,Ake,DEF,MCI,5.0,2.981101209
2022-23,3,127,Azpilicueta,DEF,CHE,5.0,3.272312942
2022-23,3,43,Cash,DEF,AVL,4.9,2.750585184
2022-23,3,199,Tarkowski,DEF,EVE,4.5,3.91008866
2022-23,3,167,Guehi,DEF,CRY,4.5,3.466154654
2022-23,3,367,Targett,DEF,NEW,5.0,0.83889805
2022-23,3,461,Zouma,DEF,WHU,4.5,3.516434137
2022-23,3,377,Botman,DEF,NEW,4.5,2.228197256
2022-23,3,14,Tomiyasu,DEF,ARS,4.4,2.809428233
2022-23,3,39,Mings,DEF,AVL,4.4,3.118307547
2022-23,3,357,Trippier,DEF,NEW,5.0,2.300430483
2022-23,3,429,Doherty,DEF,TOT,4.8,2.74478026
2022-23,3,510,Hickey,DEF,BRE,5.0,2.838232144
2022-23,3,366,Schar,DEF,NEW,4.6,2.309173116
2022-23,3,286,J Gomez,DEF,LIV,4.5,2.889399509
2022-23,3,44,Konsa,DEF,AVL,4.5,3.040777298
2022-23,3,170,Mitchell,DEF,CRY,4.5,3.280330748
2022-23,3,73,Kelly,DEF,BOU,4.5,2.727378295
2022-23,3,209,Adarabioyo,DEF,FUL,4.5,3.20591918
2022-23,3,85,Henry,DEF,BRE,4.5,3.005336577
2022-23,3,8,Tierney,DEF,ARS,4.9,2.407221545
2022-23,3,309,Laporte,DEF,MCI,5.9,0.093626126
2022-23,3,586,Estupinan,DEF,BHA,4.5,1.225674804
2022-23,3,258,Castagne,DEF,LEI,4.5,3.290294099
2022-23,3,92,Pinnock,DEF,BRE,4.5,0.633158025
2022-23,3,244,Kristensen,DEF,LEE,5.0,2.378941741
2022-23,3,268,Justin,DEF,LEI,4.5,3.26446542
2022-23,3,436,Sessegnon,DEF,TOT,4.5,2.500492598
2022-23,3,463,Coufal,DEF,WHU,4.5,3.562342474
2022-23,3,302,Stones,DEF,MCI,5.4,2.023561061
2022-23,3,409,Walker-Peters,DEF,SOU,4.5,2.46258958
2022-23,3,26,Saliba,DEF,ARS,4.5,2.010454869
2022-23,3,76,Zemura,DEF,BOU,4.5,1.827300151
2022-23,3,249,Evans,DEF,LEI,4.5,3.135152395
2022-23,3,523,Toffolo,DEF,NFO,4.5,3.016484813
2022-23,3,435,D Sanchez,DEF,TOT,4.4,4.285031149
2022-23,3,295,N Williams,DEF,NFO,4.0,2.833730571
2022-23,3,576,Senesi,DEF,BOU,4.5,2.510350972
2022-23,3,192,Holgate,DEF,EVE,4.5,3.426737055
2022-23,3,272,Fofana,DEF,LEI,4.5,3.244988027
2022-23,3,194,Mykolenko,DEF,EVE,4.5,3.377825896
2022-23,3,410,Bednarek,DEF,SOU,4.5,2.299658574
2022-23,3,487,Ait-Nouri,DEF,WOL,4.5,2.169689338
2022-23,3,157,Clyne,DEF,CRY,4.5,2.90539826
2022-23,3,217,Robinson,DEF,FUL,4.5,3.131489486
2022-23,3,228,Llorente,DEF,LEE,4.5,2.292900062
2022-23,3,516,Collins,DEF,WOL,4.5,1.920475654
2022-23,3,533,L Martinez,DEF,MUN,4.4,2.068817419
2022-23,3,330,Maguire,DEF,MUN,4.9,2.006765432
2022-23,3,484,Kilman,DEF,WOL,4.5,1.923291865
2022-23,3,443,Romero,DEF,TOT,5.0,0.0
2022-23,3,332,Shaw,DEF,MUN,4.9,1.596837023
2022-23,3,459,Dawson,DEF,WHU,4.9,0.320072609
2022-23,3,587,S Gomez,DEF,MCI,4.5,0.985643618
2022-23,3,197,Patterson,DEF,EVE,4.0,3.171937586
2022-23,3,342,Dalot,DEF,MUN,4.4,1.665710186
2022-23,3,358,Burn,DEF,NEW,4.5,2.144585295
2022-23,3,482,Semedo,DEF,WOL,5.0,1.122006275
2022-23,3,532,Mbabu,DEF,FUL,4.5,2.848643095
2022-23,3,513,Lenglet,DEF,TOT,4.9,0.371239918
2022-23,3,445,Emerson R,DEF,TOT,5.0,1.495676711
2022-23,3,477,Jonny,DEF,WOL,4.5,1.943147022
2022-23,3,105,Duffy,DEF,FUL,4.5,1.652499286
2022-23,3,388,Worrall,DEF,NFO,4.5,2.616712142
2022-23,3,57,A Smith,DEF,BOU,4.5,1.673900853
2022-23,3,180,Keane,DEF,EVE,4.4,1.450686265
2022-23,3,114,Lamptey,DEF,BHA,4.5,2.141228615
2022-23,3,475,Coady,DEF,EVE,4.9,1.722898938
2022-23,3,329,Varane,DEF,MUN,4.9,1.237445862
2022-23,3,588,Kehrer,DEF,WHU,4.5,1.022943088
2022-23,3,235,Struijk,DEF,LEE,4.5,2.119161695
2022-23,3,420,Salisu,DEF,SOU,4.4,2.002838199
2022-23,3,385,McKenna,DEF,NFO,4.5,1.59865961
2022-23,3,201,Ream,DEF,FUL,4.5,1.36010497
2022-23,3,71,Mepham,DEF,BOU,4.5,1.50691806
2022-23,3,267,Soyuncu,DEF,LEI,4.4,1.194865051
2022-23,3,292,Tsimikas,DEF,LIV,4.5,0.565261821
2022-23,3,474,Boly,DEF,WOL,4.4,0.866897847
2022-23,3,221,Cooper,DEF,LEE,4.5,0.855260438
2022-23,3,341,Wan-Bissaka,DEF,MUN,4.4,0.925565798
2022-23,3,141,T Chalobah,DEF,CHE,4.9,0.711379154
2022-23,3,471,Ben Johnson,DEF,WHU,4.5,2.637784295
2022-23,3,507,Niakhate,DEF,NFO,4.5,1.840275069
2022-23,3,504,Malacia,DEF,MUN,4.4,1.208535528
2022-23,3,156,J Ward,DEF,CRY,4.5,1.377227585
2022-23,3,423,Bella-Kotchap,DEF,SOU,4.5,1.834651542
2022-23,3,270,Thomas,DEF,LEI,4.5,1.546333508
2022-23,3,470,Diop,DEF,FUL,4.5,0.957392365
2022-23,3,456,Ogbonna,DEF,WHU,4.5,0.151266792
2022-23,3,32,C Chambers,DEF,AVL,4.5,0.859124227
2022-23,3,399,Biancone,DEF,NFO,4.5,2.478538169
2022-23,3,239,Firpo,DEF,LEE,4.5,0.0
2022-23,3,379,S Cook,DEF,NFO,4.5,0.770862736
2022-23,3,82,Canos,DEF,BRE,5.0,0.0
2022-23,3,531,Vinagre,DEF,EVE,4.5,1.870435016
2022-23,3,84,Ajer,DEF,BRE,4.5,0.0
2022-23,3,215,Tete,DEF,FUL,4.5,1.785224056
2022-23,3,290,Konate,DEF,LIV,4.9,0.0
2022-23,3,230,Koch,DEF,LEE,4.5,1.895599851
2022-23,3,559,Colwill,DEF,BHA,4.5,0.267643844
2022-23,3,91,Sorensen,DEF,BRE,4.5,1.032065531
2022-23,3,257,Amartey,DEF,LEI,4.5,1.010975768
2022-23,3,337,Lindelof,DEF,MUN,4.4,0.0
2022-23,3,298,Ramsay,DEF,LIV,4.0,0.149188547
2022-23,3,360,Lascelles,DEF,NEW,4.4,0.373580285
2022-23,3,438,Reguilon,DEF,TOT,4.4,0.318453945
2022-23,3,501,N Phillips,DEF,LIV,4.0,0.38165982
2022-23,3,226,Dallas,DEF,LEE,5.0,0.0
2022-23,3,372,J Lewis,DEF,NEW,4.4,0.043030152
2022-23,3,65,Stacey,DEF,BOU,4.4,1.31594027
2022-23,3,530,C Richards,DEF,CRY,4.5,0.16088546
2022-23,3,439,Tanganga,DEF,TOT,4.0,0.366689916
2022-23,3,1,Cedric,DEF,ARS,4.4,0.250782104
2022-23,3,59,Fredericks,DEF,BOU,4.4,0.0
2022-23,3,38,Hause,DEF,AVL,4.4,0.076409655
2022-23,3,525,Augustinsson,DEF,AVL,4.5,0.143565119
2022-23,3,56,Guilbert,DEF,AVL,4.0,0.142488004
2022-23,3,188,Mina,DEF,EVE,4.4,0.0
2022-23,3,539,Hill,DEF,BOU,4.5,0.127564072
2022-23,3,5,Holding,DEF,ARS,4.4,0.341879395
2022-23,3,253,Vestergaard,DEF,LEI,4.0,0.076377198
2022-23,3,362,Dummett,DEF,NEW,4.0,0.048427514
2022-23,3,208,Kongolo,DEF,FUL,4.0,0.070887926
2022-23,3,151,Ampadu,DEF,CHE,4.5,0.205374247
2022-23,3,555,Ashby,DEF,WHU,4.0,0.066413594
2022-23,3,351,Fernandez,DEF,NEW,4.4,0.0
2022-23,3,339,Bailly,DEF,MUN,4.0,0.004915018
2022-23,3,96,Goode,DEF,BRE,4.0,0.059645398
2022-23,3,198,Nkounkou,DEF,EVE,4.0,0.066678217
2022-23,3,153,Tomkins,DEF,CRY,4.0,0.0
2022-23,3,250,Bertrand,DEF,LEI,4.0,0.0
2022-23,3,256,R Pereira,DEF,LEI,4.4,0.0
2022-23,3,193,Godfrey,DEF,EVE,4.4,0.0
2022-23,3,419,Livramento,DEF,SOU,4.5,0.0
2022-23,3,511,O Richards,DEF,NFO,4.5,0.0
2022-23,3,50,Carlos,DEF,AVL,4.9,0.0
2022-23,3,472,Aguerd,DEF,WHU,4.9,0.0
2022-23,3,328,P Jones,DEF,MUN,4.0,0.004528413
2022-23,3,322,Wilson-Esbrand,DEF,MCI,4.0,0.00418276
2022-23,3,573,R Lewis,DEF,MCI,4.0,0.004147659
2022-23,3,90,Roerslev,DEF,BRE,4.5,0.748334431
2022-23,3,563,L Chambers,DEF,LIV,4.0,0.003820506
2022-23,3,320,Mbete,DEF,MCI,4.0,0.004012429
2022-23,3,500,van den Berg,DEF,LIV,4.0,0.00369313
2022-23,3,540,Stevens,DEF,BRE,4.0,0.003883315
2022-23,3,543,Clarke,DEF,BHA,4.0,0.00371996
2022-23,3,544,van Hecke,DEF,BHA,4.0,0.003573506
2022-23,3,386,Drager,DEF,NFO,4.0,0.003773241
2022-23,3,558,Bueno,DEF,WOL,4.0,0.003238915
2022-23,3,273,Brunt,DEF,LEI,4.0,0.003674954
2022-23,3,138,Kenedy,DEF,CHE,4.0,0.049683816
2022-23,3,222,Ayling,DEF,LEE,4.5,0.0
2022-23,3,174,N Ferguson,DEF,CRY,4.0,0.0
2022-23,3,522,Spence,DEF,TOT,4.4,0.053829458
2022-23,3,545,Emerson P,DEF,CHE,4.0,0.046557775
2022-23,3,489,Toti,DEF,WOL,4.0,0.079225132
2022-23,3,243,Hjelde,DEF,LEE,4.0,0.037480167
2022-23,3,350,Ritchie,DEF,NEW,4.4,0.1679221
2022-23,3,547,Drameh,DEF,LEE,4.0,0.086003743
2022-23,3,393,Mbe Soh,DEF,NFO,4.4,0.207396304
2022-23,3,364,Krafth,DEF,NEW,4.4,0.017650527
2022-23,3,343,B Williams,DEF,MUN,4.0,0.076993062
2022-23,3,494,Mosquera,DEF,WOL,4.0,0.066708077
2022-23,3,206,Bryan,DEF,FUL,4.4,0.210844034
2022-23,3,363,Manquillo,DEF,NEW,4.4,0.23541009
2022-23,3,178,Coleman,DEF,EVE,4.5,0.884871382
2022-23,3,404,Stephens,DEF,SOU,4.5,0.604472962
2022-23,3,417,Perraud,DEF,SOU,4.5,0.0
2022-23,3,414,Valery,DEF,SOU,4.0,0.627647611
2022-23,3,538,Young,DEF,AVL,4.5,0.726792143
2022-23,3,413,Lyanco,DEF,SOU,4.5,0.509063838
2022-23,3,283,Salah,MID,LIV,13.0,5.767327833
2022-23,3,428,Son,MID,TOT,11.9,5.739040633
2022-23,3,301,De Bruyne,MID,MCI,12.1,4.223117685
2022-23,3,304,Sterling,MID,CHE,10.0,5.22714805
2022-23,3,13,Saka,MID,ARS,8.0,4.55136305
2022-23,3,261,Maddison,MID,LEI,8.0,5.632452293
2022-23,3,333,Fernandes,MID,MUN,9.9,3.49394183
2022-23,3,142,Mount,MID,CHE,8.0,4.555380985
2022-23,3,465,Bowen,MID,WHU,8.5,4.511621223
2022-23,3,293,Diaz,MID,LIV,8.0,4.10273749
2022-23,3,314,Foden,MID,MCI,8.0,3.655976595
2022-23,3,111,Trossard,MID,BHA,6.5,3.577173281
2022-23,3,160,Zaha,MID,CRY,7.0,4.235058445
2022-23,3,311,B Silva,MID,MCI,6.8,3.297715155
2022-23,3,407,Ward-Prowse,MID,SOU,6.5,3.697155294
2022-23,3,303,Mahrez,MID,MCI,7.9,3.052223138
2022-23,3,446,Kulusevski,MID,TOT,8.2,3.877689146
2022-23,3,19,Martinelli,MID,ARS,6.3,3.794921144
2022-23,3,340,Sancho,MID,MUN,7.3,3.153605362
2022-23,3,7,Odegaard,MID,ARS,6.5,3.6539282
2022-23,3,468,Soucek,MID,WHU,5.5,3.542934615
2022-23,3,374,Guimaraes,MID,NEW,6.0,2.831908446
2022-23,3,335,Rashford,MID,MUN,6.3,3.129075655
2022-23,3,368,Saint-Maximin,MID,NEW,6.5,2.806141593
2022-23,3,116,Mac Allister,MID,BHA,5.5,2.952144111
2022-23,3,305,Grealish,MID,MCI,7.0,2.7175027
2022-23,3,130,Jorginho,MID,CHE,6.0,3.418941105
2022-23,3,486,P Neto,MID,WOL,5.5,3.107840923
2022-23,3,264,Barnes,MID,LEI,6.9,1.416064401
2022-23,3,195,Gordon,MID,EVE,5.5,3.71590993
2022-23,3,189,D Gray,MID,EVE,5.5,3.650668754
2022-23,3,225,Rodrigo,MID,LEE,6.1,3.187737239
2022-23,3,315,Rodri,MID,MCI,6.0,2.849504959
2022-23,3,259,Tielemans,MID,LEI,6.5,3.522529533
2022-23,3,104,Gross,MID,BHA,5.6,3.11795409
2022-23,3,373,Willock,MID,NEW,5.0,2.546541054
2022-23,3,29,Coutinho,MID,AVL,6.9,2.008646942
2022-23,3,527,Lingard,MID,NFO,6.0,3.481768749
2022-23,3,371,Joelinton,MID,NEW,6.0,2.526270591
2022-23,3,37,McGinn,MID,AVL,5.5,2.851801788
2022-23,3,233,Harrison,MID,LEE,6.0,2.919182132
2022-23,3,88,Jensen,MID,BRE,5.0,3.097837525
2022-23,3,79,Norgaard,MID,BRE,5.5,2.806328087
2022-23,3,508,Sinisterra,MID,LEE,6.5,1.7335306
2022-23,3,169,Eze,MID,CRY,5.5,3.142564383
2022-23,3,433,Hojbjerg,MID,TOT,5.5,2.943586272
2022-23,3,483,Podence,MID,WOL,5.5,2.829310569
2022-23,3,70,Billing,MID,BOU,5.4,2.674110045
2022-23,3,6,Partey,MID,ARS,5.0,2.630169384
2022-23,3,120,Caicedo,MID,BHA,5.0,2.647423935
2022-23,3,469,Fornals,MID,WHU,5.5,3.113466891
2022-23,3,480,Neves,MID,WOL,5.5,2.651812884
2022-23,3,534,McNeil,MID,EVE,5.5,3.12532325
2022-23,3,3,Xhaka,MID,ARS,5.0,2.765048078
2022-23,3,186,Iwobi,MID,EVE,5.5,3.4954789
2022-23,3,282,Fabinho,MID,LIV,5.5,2.523664728
2022-23,3,205,Reid,MID,FUL,5.5,2.815217957
2022-23,3,467,Rice,MID,WHU,5.0,2.812181811
2022-23,3,287,Keita,MID,LIV,4.9,2.659846085
2022-23,3,535,Tavernier,MID,BOU,5.0,2.516093329
2022-23,3,47,Ramsey,MID,AVL,5.4,2.528990084
2022-23,3,204,Kebano,MID,FUL,5.5,3.316255164
2022-23,3,575,Cornet,MID,WHU,6.0,2.219223569
2022-23,3,300,Gundogan,MID,MCI,7.5,1.948324137
2022-23,3,275,J Henderson,MID,LIV,5.5,2.144654209
2022-23,3,369,Almiron,MID,NEW,5.0,2.398480938
2022-23,3,246,Aaronson,MID,LEE,5.5,2.354083263
2022-23,3,440,Bentancur,MID,TOT,5.5,2.635069626
2022-23,3,512,Aribo,MID,SOU,5.5,2.489483145
2022-23,3,331,Fred,MID,MUN,5.4,2.420222362
2022-23,3,64,Lerma,MID,BOU,5.0,2.404824199
2022-23,3,148,Gallagher,MID,CHE,5.9,2.694204661
2022-23,3,346,A Pereira,MID,FUL,4.5,2.310884118
2022-23,3,406,Elyounoussi,MID,SOU,5.4,2.197891788
2022-23,3,265,Ndidi,MID,LEI,5.0,2.723590277
2022-23,3,159,Ayew,MID,CRY,5.5,2.760265905
2022-23,3,481,Hwang,MID,WOL,6.0,2.823380978
2022-23,3,161,Schlupp,MID,CRY,5.0,2.760305576
2022-23,3,107,March,MID,BHA,5.0,2.152749056
